itemId,title,phase,recommendedUploadAction,target,reason,estimatedBytes,format,blocker
approved-variant:source-doc-06133-pmq86-o-69-years-without-a-pension-classified-by-expected-main-source-of-income-:review-parent-pmq86-persons-in-employment-ilo-aged-20-to-69-years-without-a-pension-classified-by-expected-main-source-of-income-on-retirement:731,PMQ86 - Persons in employment (ILO) aged 20 to 69 years without a pension classified by expected main source of income on retirement,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-03452-police-recorded-crime-in-northern-ireland:database-map-psni-collisions-2018:357,Police Recorded Crime in Northern Ireland,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00748-police-recorded-injury-road-traffic-collision-statistics-northern-ireland-2019:database-map-psni-collisions-2018:212,Police Recorded Injury Road Traffic Collision Statistics Northern Ireland 2019,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00749-police-recorded-injury-road-traffic-collision-statistics-northern-ireland-2020:database-map-psni-collisions-2018:213,Police Recorded Injury Road Traffic Collision Statistics Northern Ireland 2020,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00750-police-recorded-injury-road-traffic-collision-statistics-northern-ireland-2021:database-map-psni-collisions-2018:214,Police Recorded Injury Road Traffic Collision Statistics Northern Ireland 2021,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00751-police-recorded-injury-road-traffic-collision-statistics-northern-ireland-2022:database-map-psni-collisions-2018:215,Police Recorded Injury Road Traffic Collision Statistics Northern Ireland 2022,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00752-police-recorded-injury-road-traffic-collision-statistics-northern-ireland-2023:database-map-psni-collisions-2018:216,Police Recorded Injury Road Traffic Collision Statistics Northern Ireland 2023,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00753-police-recorded-injury-road-traffic-collision-statistics-northern-ireland-2024:database-map-psni-collisions-2018:217,Police Recorded Injury Road Traffic Collision Statistics Northern Ireland 2024,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00754-police-recorded-injury-road-traffic-collision-statistics-northern-ireland-2025:database-map-psni-collisions-2018:218,Police Recorded Injury Road Traffic Collision Statistics Northern Ireland 2025,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00058-population-estimates-for-small-areas-northern-ireland:browse-map-sa-2011:38,"Population Estimates for Small Areas, Northern Ireland",approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06149-dublin-city-council-prompt-payments:database-map-dcc-wifi4eu-access-points:732,Prompt Payments DCC,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06155-public-lighting-usage:browse-map-dcc-street-lighting-dublin-city:733,Public Lighting Usage DCC,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-03556-rates-paid-by-district-council-and-sector:database-map-glpr-2020-03:401,Rates paid by District Council and Sector,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-03557-rating-income:database-map-glpr-2020-03:402,Rating Income,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-04158-rd-form:database-map-nra:533,RD Form,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06170-recycling:database-map-dcc-wifi4eu-access-points:734,Recycling Data DCC,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06179-regularity-of-social-welfare-payments:review-parent-regularity-of-social-welfare-payments:735,Regularity of social welfare payments,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06180-https-www-audit-gov-ie-en-find-report-publications-2023-13-regularity-of-social-:review-parent-regularity-of-social-welfare-payments:736,Regularity of social welfare payments 2022,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
