rowNumber,title,provider,category,formats,decisionBucket,finalBucket,rightsStatus,licenseTitle,currentProviderUrl,bestMatchScore,roiGroup,targetIds,recommendedDecision,caveat
914,Annual Budget 2011 Table B FCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/annual-budget-2011-table-a-fcc2,0.36,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-map:counties-ireland; browse-source:map-source:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
915,Annual Budget 2011 Table C FCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/annual-budget-2011-table-b-fcc2,0.36,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-map:counties-ireland; browse-source:map-source:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
916,Annual Budget 2011 Table D FCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/annual-budget-2011-table-c-fcc2,0.36,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-map:counties-ireland; browse-source:map-source:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
917,Annual Budget 2011 Table E FCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/annual-budget-2011-table-d-fcc2,0.36,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-map:counties-ireland; browse-source:map-source:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
918,Annual Budget 2011 Table F FCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/annual-budget-2011-table-e-fcc2,0.36,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-map:counties-ireland; browse-source:map-source:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
919,Annual Budget 2019 Table E FCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/annual-budget-2011-table-f-fcc2,0.36,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-map:counties-ireland; browse-source:map-source:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
920,Annual Budget 2019 Table A FCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/annual-budget-2019-table-e-fcc4,0.36,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-source:map-source:counties-ireland; browse-map:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
921,Appendix 1 - Annual Budget 2017 SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/annual-budget-2019-table-a-fcc2,0.36,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-source:map-source:counties-ireland; browse-map:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
922,Commencement Notices 2025 SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/appendix-1-annual-budget-2017-sdcc1,0.38,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1; browse-map:sdcc-monthly-river-quality-data-sdcc1,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
923,Derelict Sites Register SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/commencement-notices-2025-sdcc,0.36,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; database-map:sdcc-bicycle-parking-stands; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
924,Dog Fines 2019-2024 FCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/derelict-sites-register-sdcc1,0.42,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; database-map:dlr-derelict-sites-register; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
925,FOI Disclosure Log SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/dog-fines-2019-2024-fcc,0.36,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-source:map-source:counties-ireland; browse-map:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
926,Housing Completions SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/foi-disclosure-log-sdcc,0.36,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; database-map:sdcc-bicycle-parking-stands; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
927,Monthly Performance Indicators SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/housing-completions-sdcc,0.40,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; database-map:sdcc-bicycle-parking-stands; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
928,Review,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,probable-variant-or-source-enrichment,hold-local-authority-topic-not-direct-enrichment,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/monthly-performance-indicators-sdcc1,0.50,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1; browse-map:sdcc-monthly-river-quality-data-sdcc1,"Hold out of already-on-site direct enrichment; review later as local-authority source records, council-topic families, or map candidates.",These matches are often same-council/topic-neighbourhood evidence rather than the same source record.
929,Review,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/review2,0.38,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-source:map-source:counties-ireland; browse-map:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
930,Table A Annual Budget 2026 SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,Creative Commons Attribution 4.0,https://data.gov.ie/dataset/review6,0.38,5. Local authority planning/property/open-data layers,database-map:counties-ireland; browse-source:map-source:counties-ireland; browse-map:counties-ireland,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
931,Table B Annual Budget 2026 SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/table-a-annual-budget-2026-sdcc,0.36,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; database-map:sdcc-bicycle-parking-stands; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
932,Table D Annual Budget 2025 SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-by,https://data.gov.ie/dataset/table-b-annual-budget-2026-sdcc,0.36,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; database-map:sdcc-bicycle-parking-stands; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
933,Table D Annual Budget 2026 SDCC,data.gov.ie,spatial,ARCGIS GEOSERVICES REST API|CSV|HTML|KML|ZIP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,cc-zero,https://data.gov.ie/dataset/table-d-annual-budget-2025-sdcc,0.36,5. Local authority planning/property/open-data layers,database-map:sdcc-monthly-river-quality-data-sdcc1; database-map:sdcc-bicycle-parking-stands; browse-source:map-source:sdcc-monthly-river-quality-data-sdcc1,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
